"Title","Description","Link","Media URL","Scheduled date","Scheduled time","Post type","Platforms","Cover image URL","Hashtags","Local file"
"C05 — 1.º ano a recibos verdes: o que muda no 13.º mês","Abriste atividade há menos de um ano? Lê isto antes do 13.º mês 👇

Nos primeiros 12 meses estás isento de pagar Segurança Social. Quando a isenção acaba, começam os dois prazos: pagar todos os meses e declarar de 3 em 3 meses.

Marca na agenda o dia em que abriste atividade.

📚 Fonte: Código Contributivo, art. 145.º — seg-social.pt

Informação geral. Não substitui um contabilista.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/06.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C05/07.png","2026-10-06","13:30","Carrossel","Facebook,Instagram","","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/carrosseis/C05/01.png;pecas/carrosseis/C05/02.png;pecas/carrosseis/C05/03.png;pecas/carrosseis/C05/04.png;pecas/carrosseis/C05/05.png;pecas/carrosseis/C05/06.png;pecas/carrosseis/C05/07.png"
"R07 — Vale a pena esta corrida?","Vale a pena esta corrida? Escreve quanto te pagam e quantos quilómetros são. O Em Dia diz-te o que fica mesmo para ti, com o gasto do teu carro.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#tvde #motoristastvde #recibosverdes #carro #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R07.mp4","2026-10-07","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R07-capa.jpg","#tvde #motoristastvde #recibosverdes #carro #portugal","pecas/reels/R07.mp4"
"C06 — Segurança Social: como se faz a conta (com exemplo)","Quanto pagas à Segurança Social a recibos verdes? A conta em 3 passos 🧮

1. Média do que ganhaste por mês no trimestre
2. × 70 % (serviços) ou × 20 % (vendas)
3. × 21,4 %

Exemplo: 1.200 € por mês → 179,76 €. Paga-se entre o dia 10 e o dia 20.

📚 Fonte: Código Contributivo (Lei 110/2009), art. 162.º e 168.º — seg-social.pt; art. 155.º

Informação geral. Não substitui um contabilista.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/06.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C06/07.png","2026-10-08","14:00","Carrossel","Facebook,Instagram","","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/carrosseis/C06/01.png;pecas/carrosseis/C06/02.png;pecas/carrosseis/C06/03.png;pecas/carrosseis/C06/04.png;pecas/carrosseis/C06/05.png;pecas/carrosseis/C06/06.png;pecas/carrosseis/C06/07.png"
"R08 — A Segurança Social paga-se entre o dia 10 e o dia 20","Lembrete: a contribuição da Segurança Social paga-se entre o dia 10 e o dia 20 de cada mês. Em outubro, o último dia é terça, 20. No Em Dia tens o valor e o botão «Ver como pagar».

📚 Fonte: Código Contributivo, art. 155.º n.º 2 — seg-social.pt

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R08.mp4","2026-10-08","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R08-capa.jpg","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/reels/R08.mp4"
"R09 — Tens contrato? 11 % do teu salário vai para a Segurança Social","Tens contrato de trabalho? 11 % do teu salário bruto vai para a Segurança Social. E a empresa paga, por cima, mais 23,75 %. É isto que te dá direito a subsídio de desemprego, baixa e reforma.

📚 Fonte: ISS, «Taxas contributivas» (Código Contributivo, art. 53.º)

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#irs #salario #direitosdotrabalhador #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R09.mp4","2026-10-09","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R09-capa.jpg","#irs #salario #direitosdotrabalhador #financaspessoais #portugal","pecas/reels/R09.mp4"
"C07 — O teu recibo de vencimento, linha a linha","Trabalhas por conta de outrem? O teu recibo de vencimento explicado, linha a linha 🧾

• 11 % do teu salário vai para a Segurança Social (a empresa paga mais 23,75 %)
• O IRS retido depende das tabelas de retenção da AT
• Subsídio de Natal: até 15 de dezembro
• Horas extra: +25 % na 1.ª hora, +37,5 % nas seguintes (até 100 h por ano)

Guarda e confere o teu próximo recibo.

📚 Fonte: Código do Trabalho, art. 238.º, 263.º, 264.º e 268.º; ISS, «Taxas contributivas»

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#irs #salario #direitosdotrabalhador #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/06.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C07/07.png","2026-10-10","11:00","Carrossel","Facebook,Instagram","","#irs #salario #direitosdotrabalhador #financaspessoais #portugal","pecas/carrosseis/C07/01.png;pecas/carrosseis/C07/02.png;pecas/carrosseis/C07/03.png;pecas/carrosseis/C07/04.png;pecas/carrosseis/C07/05.png;pecas/carrosseis/C07/06.png;pecas/carrosseis/C07/07.png"
"R10 — O teu contrato da internet está a acabar?","Quando a fidelização acaba, a operadora renova sozinha e o preço pode subir. O Em Dia avisa-te umas semanas antes, a tempo de pedires um preço melhor ou mudares sem multa.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#poupar #financaspessoais #fidelizacao #contas #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R10.mp4","2026-10-11","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R10-capa.jpg","#poupar #financaspessoais #fidelizacao #contas #portugal","pecas/reels/R10.mp4"
"R11 — O senhorio pediu prova de rendimento?","O senhorio ou o banco pediu prova de quanto ganhas? No Em Dia fazes uma folha com os últimos 3, 6 ou 12 meses, a partir do que registaste. Não substitui a declaração de IRS nem uma certidão das Finanças.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R11.mp4","2026-10-12","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R11-capa.jpg","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/reels/R11.mp4"
"C08 — Isenção de IVA: o limite dos 15.000 €","Estás isento de IVA? Então este número é para ti: 15.000 € 👀

É o limite anual da isenção do artigo 53.º. Se passares, tens 15 dias úteis para avisar as Finanças. Se passares 18.750 € (mais 25 %), perdes a isenção logo nesse recibo.

Sabes quanto já faturaste este ano?

📚 Fonte: Código do IVA, art. 53.º e 58.º (DL 35/2025) — portaldasfinancas.gov.pt

Informação geral. Não substitui um contabilista.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#iva #recibosverdes #freelancerportugal #trabalhadorindependente #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C08/06.png","2026-10-13","13:30","Carrossel","Facebook,Instagram","","#iva #recibosverdes #freelancerportugal #trabalhadorindependente #portugal","pecas/carrosseis/C08/01.png;pecas/carrosseis/C08/02.png;pecas/carrosseis/C08/03.png;pecas/carrosseis/C08/04.png;pecas/carrosseis/C08/05.png;pecas/carrosseis/C08/06.png"
"R12 — Isento de IVA? Sabes quanto falta para os 15.000 €?","Estás isento de IVA pelo artigo 53.º? O limite é 15.000 € por ano. A Vigia do IVA do Em Dia mostra quanto já faturaste e avisa-te antes de chegares lá.

📚 Fonte: Código do IVA, art. 53.º e 58.º (DL 35/2025) — portaldasfinancas.gov.pt

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#iva #recibosverdes #freelancerportugal #trabalhadorindependente #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R12.mp4","2026-10-14","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R12-capa.jpg","#iva #recibosverdes #freelancerportugal #trabalhadorindependente #portugal","pecas/reels/R12.mp4"
"C09 — O carro também tem prazos","Quem trabalha com o carro tem mais prazos do que pensa 🚗

• IUC: paga-se até ao fim do mês da matrícula
• Inspeção: nos ligeiros, aos 4, 6 e 8 anos e depois todos os anos
• Seguro: compara antes de renovar

O Em Dia junta os lembretes do carro aos prazos dos recibos verdes.

📚 Fonte: Portal das Finanças (IUC); IMT (inspeções)

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#tvde #motoristastvde #recibosverdes #carro #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C09/06.png","2026-10-15","14:00","Carrossel","Facebook,Instagram","","#tvde #motoristastvde #recibosverdes #carro #portugal","pecas/carrosseis/C09/01.png;pecas/carrosseis/C09/02.png;pecas/carrosseis/C09/03.png;pecas/carrosseis/C09/04.png;pecas/carrosseis/C09/05.png;pecas/carrosseis/C09/06.png"
"R13 — IUC: paga-se no mês da matrícula","O IUC paga-se até ao fim do mês da matrícula do carro. O Em Dia junta o IUC, a inspeção e o seguro aos prazos dos recibos verdes, com aviso antes.

📚 Fonte: Portal das Finanças → IUC

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#tvde #motoristastvde #recibosverdes #carro #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R13.mp4","2026-10-15","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R13-capa.jpg","#tvde #motoristastvde #recibosverdes #carro #portugal","pecas/reels/R13.mp4"
"C10 — ENI ou sociedade? A diferença em 5 lâminas","Vais crescer e perguntas-te: continuo em nome individual ou abro uma sociedade? 🏢

ENI é a própria pessoa: paga IRS e responde com o seu património. A sociedade é uma pessoa coletiva: paga IRC, o gerente desconta 34,75 % para a Segurança Social e é obrigatório ter contabilista certificado.

A escolha certa depende de muitos números: fala com um contabilista.

📚 Fonte: Código do IRC; Código Contributivo (MOE 34,75 %). Explicação geral.

Informação geral. Não substitui um contabilista.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#pequenasempresas #empreendedorismo #empresarios #contabilidade #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C10/06.png","2026-10-16","16:00","Carrossel","Facebook,Instagram","","#pequenasempresas #empreendedorismo #empresarios #contabilidade #portugal","pecas/carrosseis/C10/01.png;pecas/carrosseis/C10/02.png;pecas/carrosseis/C10/03.png;pecas/carrosseis/C10/04.png;pecas/carrosseis/C10/05.png;pecas/carrosseis/C10/06.png"
"R14 — Faltam 4 dias para pagar a Segurança Social","Faltam 4 dias: a contribuição da Segurança Social de outubro paga-se até terça, 20. Já trataste?

📚 Fonte: Código Contributivo, art. 155.º n.º 2 — seg-social.pt

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R14.mp4","2026-10-16","20:30","Reel","Facebook,Instagram","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/reels/R14-capa.jpg","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/reels/R14.mp4"
"C11 — 5 erros que custam dinheiro a quem está a recibos verdes","5 erros que custam dinheiro a quem está a recibos verdes ❌

1. Gastar tudo o que entra
2. Esquecer a declaração trimestral
3. Passar os 15.000 € sem avisar
4. Não pedir fatura com NIF
5. Não saber se estás dispensado de retenção

Qual destes já te aconteceu? Conta nos comentários.

📚 Fonte: Código Contributivo, art. 151.º-A e 155.º; Código do IVA, art. 53.º; Código do IRS, art. 78.º-A a 78.º-F e 101.º.

Informação geral. Não substitui um contabilista.

👉 Experimenta grátis, sem cartão: app.emdia.boraguarda.com (link na bio)

Por agora está tudo aberto e não se paga nada. Quando as assinaturas abrirem, avisamos com 30 dias de antecedência e ninguém é cobrado sem dizer que sim.

#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","https://app.emdia.boraguarda.com","https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/01.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/02.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/03.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/04.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/05.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/06.png,https://raw.githubusercontent.com/nilofulfarotuga-hue/em-dia-app/main/docs/marketing/redes-em-dia/pecas/carrosseis/C11/07.png","2026-10-17","11:00","Carrossel","Facebook,Instagram","","#recibosverdes #trabalhadorindependente #segurancasocial #financaspessoais #portugal","pecas/carrosseis/C11/01.png;pecas/carrosseis/C11/02.png;pecas/carrosseis/C11/03.png;pecas/carrosseis/C11/04.png;pecas/carrosseis/C11/05.png;pecas/carrosseis/C11/06.png;pecas/carrosseis/C11/07.png"
